category,price,discount,views,cart_adds,rating,device,purchased
Beauty,607.87,0.21,0,0,4.5,Mobile,1
Electronics,570.59,0.4,5,3,2.6,Desktop,0
Beauty,549.57,0.45,2,2,4.6,Mobile,0
Books,821.49,0.2,3,0,2.8,Desktop,0
Books,262.42,0.17,8,2,4.2,Tablet,0
Clothing,291.07,0.27,2,2,4.6,Mobile,1
Books,108.24,0.15,2,1,4.5,Tablet,1
Beauty,243.45,0.02,3,1,3.0,Mobile,0
Books,14.04,0.32,5,2,4.7,Desktop,0
Clothing,375.18,0.05,3,2,4.9,Mobile,0
Beauty,838.26,0.16,2,0,2.8,Mobile,0
Beauty,822.64,0.07,1,1,4.3,Desktop,0
Beauty,516.51,0.39,4,2,3.5,Tablet,0
Clothing,598.16,0.37,2,1,3.7,Tablet,0
Clothing,123.43,0.03,2,1,2.7,Mobile,1
Books,414.09,0.35,2,2,4.9,Tablet,1
Home,72.7,0.16,5,2,3.3,Tablet,0
Clothing,14.78,0.2,4,1,3.6,Mobile,0
Home,229.04,0.33,4,1,3.7,Mobile,0
Home,571.46,0.32,1,0,3.7,Desktop,0
Beauty,326.2,0.13,3,1,2.8,Desktop,1
Beauty,118.4,0.32,5,2,2.7,Desktop,1
Clothing,268.79,0.22,2,1,3.7,Desktop,0
Electronics,270.81,0.46,2,1,3.3,Mobile,1
Clothing,899.92,0.07,5,3,4.6,Desktop,0
Beauty,466.68,0.39,3,0,3.5,Desktop,0
Books,96.32,0.34,4,2,4.0,Tablet,1
Clothing,68.92,0.3,6,4,3.3,Mobile,0
Home,358.51,0.34,3,0,4.1,Mobile,1
Books,870.35,0.45,2,1,4.6,Desktop,0
Electronics,877.73,0.12,2,2,4.6,Desktop,0
Clothing,345.68,0.27,2,0,3.0,Desktop,0
Electronics,841.15,0.01,0,0,3.9,Desktop,0
Electronics,352.87,0.3,1,1,4.1,Tablet,0
Clothing,209.85,0.18,1,0,4.6,Mobile,1
Clothing,188.18,0.05,6,3,4.6,Mobile,1
Books,958.18,0.02,3,0,3.7,Desktop,0
Clothing,760.18,0.25,3,0,4.2,Tablet,0
Clothing,312.92,0.22,3,1,3.9,Tablet,0
Beauty,269.36,0.45,3,2,3.6,Mobile,1
Books,307.22,0.05,1,0,4.5,Tablet,1
Books,734.97,0.42,1,0,2.9,Mobile,0
Clothing,678.74,0.34,2,0,4.7,Tablet,1
Electronics,167.8,0.35,6,3,4.8,Mobile,1
Beauty,313.82,0.38,5,0,3.2,Mobile,1
Clothing,722.45,0.13,1,0,4.1,Mobile,0
Books,654.02,0.2,2,1,3.2,Desktop,1
Electronics,215.37,0.13,5,4,4.9,Mobile,1
Clothing,275.36,0.41,1,0,5.0,Desktop,0
Books,170.71,0.49,2,0,2.8,Tablet,0
Clothing,309.37,0.24,1,1,3.4,Desktop,0
Books,996.24,0.24,6,2,3.5,Mobile,0
Beauty,21.59,0.44,2,0,3.8,Mobile,0
Books,852.32,0.43,2,0,2.5,Desktop,0
Books,520.43,0.0,4,2,4.0,Mobile,0
Home,830.79,0.21,4,0,4.1,Mobile,0
Clothing,444.3,0.07,3,1,4.3,Desktop,1
Home,254.09,0.42,6,4,3.6,Desktop,0
Books,55.55,0.23,4,0,4.6,Tablet,0
Electronics,716.32,0.21,4,3,2.5,Mobile,0
Home,511.61,0.01,2,2,4.5,Mobile,1
Beauty,210.76,0.46,1,1,3.2,Tablet,0
Books,410.9,0.49,2,0,4.1,Desktop,0
Home,811.88,0.2,6,4,4.6,Desktop,1
Home,292.7,0.48,1,0,3.9,Desktop,0
Books,960.56,0.02,1,0,4.8,Tablet,0
Clothing,18.21,0.27,2,1,3.8,Desktop,0
Electronics,820.14,0.27,3,1,4.4,Desktop,0
Home,36.19,0.06,5,2,4.5,Mobile,0
Electronics,103.74,0.05,2,1,2.8,Mobile,0
Clothing,698.27,0.05,4,1,2.6,Tablet,0
Clothing,701.85,0.38,2,2,3.8,Mobile,0
Home,397.22,0.42,5,1,3.7,Mobile,0
Books,606.55,0.26,3,1,2.9,Desktop,1
Books,546.39,0.28,4,1,3.6,Mobile,1
Beauty,665.71,0.12,6,3,4.2,Tablet,1
Clothing,431.74,0.09,2,0,2.8,Mobile,0
Books,379.38,0.46,5,2,2.6,Mobile,1
Books,999.46,0.4,3,0,3.4,Tablet,0
Books,82.1,0.01,1,1,4.1,Desktop,0
Beauty,364.86,0.05,4,1,4.9,Tablet,0
Books,55.07,0.03,1,1,4.3,Tablet,0
Home,159.01,0.15,2,0,3.5,Tablet,0
Home,146.47,0.03,1,1,3.8,Desktop,1
Beauty,174.96,0.1,2,0,4.9,Desktop,0
Books,94.37,0.13,1,0,5.0,Tablet,0
Electronics,921.02,0.05,2,1,3.8,Desktop,1
Home,927.03,0.24,5,3,2.8,Desktop,1
Clothing,155.65,0.4,2,0,4.1,Desktop,0
Clothing,781.78,0.2,4,2,4.1,Tablet,0
Home,219.44,0.11,3,0,2.5,Desktop,1
Books,892.41,0.14,1,0,2.6,Mobile,0
Electronics,883.41,0.24,2,1,2.6,Desktop,1
Beauty,640.03,0.18,2,1,4.1,Mobile,0
Electronics,844.46,0.1,5,3,3.6,Mobile,1
Electronics,147.07,0.19,5,2,3.3,Tablet,0
Books,633.03,0.08,2,0,4.0,Tablet,0
Beauty,729.78,0.16,2,0,2.7,Desktop,0
Electronics,363.19,0.04,3,1,4.7,Mobile,1
Books,389.44,0.13,1,0,3.5,Desktop,0
Beauty,251.23,0.32,3,0,5.0,Mobile,1
Books,179.46,0.01,3,2,4.8,Mobile,0
Beauty,849.24,0.45,4,1,2.7,Desktop,0
Electronics,196.73,0.3,5,0,2.9,Tablet,1
Books,892.6,0.37,4,1,4.3,Mobile,0
Clothing,445.74,0.28,6,4,4.2,Desktop,0
Home,940.99,0.02,3,1,3.5,Mobile,0
Clothing,888.0,0.07,2,1,3.5,Mobile,0
Clothing,184.97,0.37,2,1,4.2,Tablet,1
Books,874.8,0.35,3,0,5.0,Desktop,0
Books,553.93,0.42,4,1,3.5,Desktop,0
Electronics,268.9,0.34,3,1,2.7,Tablet,0
Clothing,451.84,0.4,6,2,3.4,Tablet,0
Clothing,494.94,0.42,1,0,4.3,Tablet,1
Beauty,446.48,0.45,2,2,4.0,Tablet,1
Books,40.79,0.33,2,0,4.8,Mobile,0
Books,510.94,0.12,4,0,4.5,Tablet,1
Electronics,731.12,0.37,1,1,3.1,Tablet,0
Home,224.34,0.46,2,1,4.1,Desktop,0
Home,339.71,0.26,6,2,3.2,Tablet,0
Books,556.2,0.0,4,2,3.0,Desktop,0
Home,657.72,0.17,3,1,4.9,Desktop,0
Beauty,379.35,0.46,6,2,3.2,Mobile,0
Books,387.1,0.43,2,0,4.8,Mobile,0
Home,598.41,0.18,2,0,3.8,Tablet,0
Books,765.28,0.12,0,0,2.8,Desktop,0
Electronics,374.41,0.25,2,0,3.9,Desktop,0
Beauty,75.76,0.17,6,2,4.0,Mobile,1
Beauty,679.29,0.11,2,1,3.2,Desktop,1
Electronics,859.69,0.04,2,0,3.5,Desktop,0
Clothing,730.77,0.28,4,0,4.8,Desktop,0
Electronics,648.13,0.44,0,0,4.6,Tablet,0
Home,256.94,0.28,4,2,2.5,Tablet,1
Home,545.77,0.04,5,2,3.4,Desktop,1
Electronics,573.36,0.37,3,2,3.9,Mobile,1
Electronics,441.47,0.11,1,0,4.3,Tablet,1
Home,593.34,0.44,2,1,4.5,Mobile,1
Clothing,808.23,0.23,3,1,4.9,Desktop,0
Clothing,147.13,0.38,9,3,4.0,Tablet,0
Books,837.68,0.29,3,0,3.2,Mobile,0
Clothing,975.21,0.12,2,1,4.1,Desktop,0
Books,290.82,0.37,2,0,3.7,Mobile,0
Beauty,730.59,0.44,6,1,3.7,Mobile,1
Home,102.55,0.26,1,0,3.7,Tablet,0
Electronics,740.78,0.21,3,0,4.5,Mobile,0
Electronics,239.39,0.47,6,3,3.0,Desktop,1
Electronics,407.98,0.47,1,1,4.8,Desktop,1
Books,672.09,0.14,5,3,3.3,Mobile,0
Beauty,230.62,0.47,2,0,4.1,Desktop,0
Books,635.72,0.04,3,0,3.5,Desktop,0
Electronics,958.19,0.25,2,1,3.6,Desktop,1
Clothing,269.26,0.38,2,2,4.8,Desktop,1
Electronics,153.65,0.25,7,1,3.6,Tablet,0
Beauty,630.73,0.38,4,2,2.7,Tablet,0
Home,295.41,0.09,5,1,3.9,Tablet,1
Electronics,385.33,0.14,4,0,3.6,Mobile,0
Home,385.82,0.38,3,0,3.2,Desktop,1
Books,973.5,0.4,2,0,4.7,Desktop,0
Home,296.35,0.19,6,3,4.6,Tablet,1
Beauty,80.25,0.29,3,1,3.4,Mobile,0
Beauty,722.52,0.18,3,2,3.4,Mobile,0
Electronics,243.75,0.04,6,1,4.6,Tablet,0
Home,349.38,0.42,2,0,2.9,Desktop,1
Books,866.32,0.12,1,1,3.9,Mobile,0
Books,793.7,0.3,1,1,3.5,Tablet,0
Clothing,263.1,0.32,5,1,4.0,Tablet,0
Clothing,932.98,0.19,1,0,3.7,Mobile,0
Books,470.41,0.14,4,1,2.5,Tablet,0
Home,135.36,0.3,0,0,3.7,Tablet,0
Electronics,18.34,0.01,3,2,4.7,Desktop,0
Beauty,435.6,0.24,1,0,4.0,Tablet,1
Books,95.48,0.46,2,1,4.6,Desktop,0
Electronics,967.9,0.16,4,2,3.8,Mobile,0
Home,918.69,0.2,4,2,3.9,Tablet,0
Beauty,785.36,0.29,2,0,2.9,Desktop,0
Clothing,556.36,0.26,1,1,3.0,Tablet,0
Home,775.38,0.33,2,1,4.1,Desktop,0
Home,619.72,0.38,3,2,3.8,Tablet,0
Electronics,583.06,0.36,4,2,3.6,Desktop,1
Home,818.76,0.17,2,2,4.1,Desktop,0
Clothing,328.08,0.49,1,0,3.7,Tablet,0
Electronics,149.21,0.13,4,2,3.2,Mobile,0
Clothing,735.64,0.32,3,1,3.6,Tablet,0
Clothing,943.84,0.45,3,0,2.8,Mobile,0
Books,550.89,0.49,5,2,3.4,Tablet,1
Home,765.82,0.14,2,1,2.9,Mobile,0
Beauty,534.27,0.14,0,0,4.2,Tablet,0
Electronics,813.35,0.43,4,0,2.6,Mobile,0
Books,329.15,0.41,3,0,3.6,Tablet,0
Clothing,964.1,0.32,0,0,3.6,Desktop,0
Home,99.08,0.38,2,0,4.1,Tablet,0
Electronics,547.16,0.14,3,0,3.7,Desktop,0
Electronics,654.92,0.17,5,0,3.1,Tablet,0
Beauty,405.38,0.08,3,1,4.9,Desktop,1
Electronics,249.77,0.27,2,0,3.0,Desktop,0
Beauty,575.62,0.11,4,0,3.2,Tablet,0
Books,944.32,0.2,3,1,3.7,Tablet,0
Books,332.67,0.02,2,1,5.0,Mobile,0
Clothing,238.03,0.13,2,1,2.9,Mobile,0
Home,110.17,0.35,3,0,2.9,Desktop,0
Books,685.02,0.34,5,3,2.6,Desktop,1
Home,187.25,0.29,3,0,4.2,Mobile,1
Beauty,574.55,0.2,4,1,3.6,Tablet,1
Electronics,826.01,0.24,2,0,4.3,Tablet,0
Clothing,654.87,0.07,3,2,4.3,Mobile,1
Home,434.5,0.41,3,0,4.8,Desktop,1
Clothing,646.53,0.17,4,1,3.6,Tablet,0
Books,871.98,0.5,3,1,3.4,Mobile,1
Beauty,376.58,0.19,5,3,3.8,Desktop,0
Beauty,669.08,0.01,3,1,3.7,Mobile,0
Electronics,814.08,0.48,5,1,4.0,Mobile,0
Beauty,952.91,0.2,4,2,3.1,Desktop,0
Beauty,228.25,0.25,6,1,4.3,Desktop,0
Clothing,358.07,0.31,4,0,3.1,Tablet,0
Home,790.1,0.18,2,0,4.0,Desktop,0
Home,51.45,0.39,5,1,4.1,Mobile,0
Books,510.36,0.26,3,1,3.8,Tablet,0
Electronics,821.54,0.02,2,1,2.5,Desktop,0
Beauty,715.82,0.46,3,0,3.8,Mobile,0
Clothing,825.5,0.3,2,1,5.0,Mobile,0
Home,377.43,0.12,2,1,3.3,Tablet,1
Electronics,848.4,0.39,6,0,4.1,Mobile,0
Books,440.84,0.43,3,1,4.7,Mobile,1
Home,751.92,0.24,4,1,4.1,Tablet,0
Clothing,452.77,0.17,2,1,3.8,Mobile,1
Clothing,780.11,0.01,5,2,2.9,Desktop,1
Home,302.52,0.16,1,1,4.6,Mobile,1
Home,178.74,0.16,6,3,2.9,Tablet,0
Books,98.19,0.38,4,2,3.1,Tablet,0
Electronics,464.62,0.42,3,0,3.9,Tablet,1
Beauty,482.12,0.01,1,0,3.2,Desktop,1
Home,148.86,0.35,2,0,2.9,Desktop,0
Clothing,144.02,0.05,4,0,4.5,Tablet,0
Home,518.86,0.36,3,2,5.0,Desktop,1
Electronics,51.2,0.01,3,2,3.8,Desktop,0
Electronics,882.31,0.45,2,0,4.3,Mobile,0
Clothing,286.13,0.19,2,1,3.1,Mobile,1
Clothing,344.34,0.4,3,2,2.5,Tablet,1
Books,853.17,0.25,4,3,3.0,Desktop,0
Electronics,237.41,0.13,0,0,2.8,Mobile,0
Beauty,384.32,0.5,3,1,4.0,Desktop,1
Home,588.71,0.31,1,0,4.9,Desktop,0
Clothing,558.95,0.43,3,1,2.8,Tablet,1
Home,162.49,0.23,5,0,3.7,Tablet,0
Books,867.1,0.02,3,2,3.8,Mobile,0
Home,663.14,0.44,2,1,3.5,Desktop,1
Beauty,361.05,0.0,1,1,4.7,Desktop,0
Home,655.51,0.19,1,0,3.6,Mobile,0
Books,109.14,0.41,2,0,2.9,Mobile,0
Books,444.33,0.25,5,1,3.2,Mobile,0
Electronics,992.13,0.07,5,0,2.5,Mobile,0
Home,118.19,0.21,3,2,3.2,Mobile,1
Home,773.66,0.08,4,0,3.8,Mobile,0
Clothing,649.58,0.1,6,1,2.7,Tablet,1
Books,827.32,0.46,5,4,4.7,Mobile,1
Home,423.23,0.45,4,0,4.8,Mobile,1
Home,710.63,0.1,2,0,4.5,Tablet,0
Home,793.23,0.42,2,0,2.8,Desktop,0
Books,458.05,0.45,3,2,3.9,Mobile,1
Books,61.2,0.34,4,2,3.2,Mobile,1
Books,339.78,0.29,3,1,4.6,Tablet,1
Clothing,381.32,0.4,6,2,4.9,Desktop,0
Beauty,745.41,0.4,3,0,4.3,Tablet,0
Home,774.93,0.18,2,1,2.8,Desktop,0
Home,965.82,0.01,3,1,3.5,Desktop,1
Electronics,253.71,0.3,3,0,3.0,Mobile,0
Books,950.85,0.36,1,1,3.6,Desktop,0
Clothing,534.64,0.45,1,0,4.0,Tablet,0
Beauty,391.91,0.02,3,1,4.4,Desktop,1
Books,22.97,0.24,4,2,5.0,Mobile,1
Electronics,33.69,0.17,1,1,2.6,Desktop,0
Clothing,563.35,0.24,2,1,4.2,Tablet,1
Clothing,418.42,0.2,0,0,3.9,Mobile,1
Books,921.46,0.16,3,2,4.5,Tablet,0
Beauty,130.56,0.34,5,0,4.5,Desktop,0
Books,621.25,0.33,1,0,4.8,Mobile,1
Books,138.45,0.03,2,0,3.4,Mobile,0
Electronics,936.44,0.26,3,0,3.4,Mobile,0
Books,685.17,0.0,2,1,3.6,Mobile,1
Clothing,875.56,0.41,5,2,4.9,Mobile,0
Clothing,805.28,0.08,2,1,4.9,Tablet,0
Beauty,206.98,0.23,2,1,4.3,Mobile,1
Clothing,10.29,0.16,5,0,3.5,Tablet,0
Beauty,717.57,0.1,2,0,2.8,Mobile,0
Books,759.61,0.01,1,0,3.4,Mobile,0
Clothing,112.42,0.03,4,1,2.6,Mobile,1
Books,332.73,0.29,2,0,3.8,Desktop,0
Beauty,75.56,0.09,4,2,4.5,Mobile,0
Home,45.13,0.1,2,1,3.7,Desktop,0
Clothing,607.08,0.2,5,2,3.0,Desktop,0
Home,826.18,0.06,7,2,4.9,Tablet,0
Home,786.15,0.41,2,2,4.4,Tablet,0
Clothing,648.39,0.42,0,0,4.6,Mobile,1
Books,285.52,0.27,1,1,2.8,Desktop,0
Beauty,764.79,0.22,3,1,3.5,Tablet,0
Clothing,391.19,0.09,3,0,4.2,Mobile,0
Beauty,672.47,0.35,6,0,3.9,Tablet,0
Home,501.54,0.47,3,0,3.1,Tablet,1
Books,451.24,0.49,2,0,4.4,Tablet,0
Books,381.38,0.24,5,0,4.7,Mobile,1
Books,51.03,0.13,2,0,4.3,Tablet,1
Books,210.8,0.33,3,2,2.8,Desktop,0
Electronics,696.35,0.22,3,2,3.3,Tablet,0
Electronics,535.02,0.32,2,1,4.9,Tablet,1
Clothing,60.47,0.03,5,1,3.7,Mobile,0
Beauty,721.98,0.38,1,0,3.0,Mobile,0
Home,938.89,0.09,4,1,3.3,Desktop,0
Home,692.4,0.39,1,1,4.8,Tablet,0
Clothing,53.15,0.07,3,0,3.7,Tablet,0
Clothing,490.14,0.35,4,1,3.5,Mobile,0
Beauty,140.57,0.44,6,2,4.5,Desktop,0
Home,100.21,0.46,2,0,4.2,Tablet,0
Beauty,773.17,0.41,4,1,4.8,Mobile,1
Electronics,952.88,0.22,1,0,5.0,Desktop,0
Clothing,661.03,0.15,1,0,2.8,Tablet,0
Clothing,763.99,0.26,2,0,4.8,Tablet,1
Books,532.0,0.17,5,1,3.5,Tablet,1
Electronics,159.04,0.18,4,3,4.4,Mobile,1
Home,106.71,0.42,6,2,3.7,Desktop,1
Electronics,544.84,0.49,6,1,3.9,Mobile,0
Clothing,309.47,0.46,6,2,3.7,Tablet,1
Clothing,881.02,0.22,1,0,3.9,Desktop,0
Home,181.59,0.13,4,0,3.3,Desktop,0
Electronics,536.06,0.07,0,0,4.5,Tablet,0
Electronics,340.24,0.29,1,0,3.0,Desktop,0
Beauty,16.84,0.15,0,0,3.4,Tablet,0
Beauty,418.6,0.23,7,1,4.1,Desktop,0
Home,744.01,0.42,1,0,4.8,Mobile,0
Clothing,223.97,0.19,4,1,2.9,Desktop,1
Beauty,388.93,0.49,1,0,4.0,Tablet,0
Clothing,735.4,0.02,6,3,4.6,Desktop,0
Beauty,388.13,0.37,2,1,3.1,Desktop,0
Home,793.0,0.06,2,0,3.9,Tablet,0
Clothing,115.51,0.14,4,1,3.6,Tablet,0
Books,189.0,0.06,4,1,2.6,Tablet,0
Clothing,479.24,0.38,5,2,2.6,Mobile,0
Books,41.34,0.31,1,1,3.3,Tablet,1
Clothing,419.61,0.19,3,1,2.5,Desktop,0
Home,586.3,0.46,0,0,3.9,Desktop,0
Home,876.91,0.01,4,3,3.7,Tablet,1
Beauty,443.56,0.5,2,0,3.1,Desktop,0
Beauty,17.69,0.35,4,0,4.2,Mobile,0
Clothing,116.94,0.05,2,1,3.6,Mobile,0
Beauty,691.25,0.36,2,0,4.6,Tablet,0
Beauty,14.65,0.07,2,2,3.4,Mobile,1
Beauty,756.66,0.3,8,1,3.7,Mobile,0
Beauty,446.56,0.29,1,0,4.6,Desktop,0
Clothing,595.64,0.08,2,0,2.9,Tablet,0
Clothing,645.33,0.04,4,2,4.8,Mobile,0
Home,931.15,0.12,3,1,3.3,Desktop,0
Home,218.18,0.17,5,2,3.8,Desktop,0
Electronics,680.03,0.3,2,1,4.1,Mobile,0
Beauty,266.1,0.38,5,2,3.8,Tablet,1
Books,681.41,0.28,3,1,3.9,Mobile,1
Beauty,726.29,0.22,3,1,3.9,Desktop,0
Electronics,88.48,0.03,1,0,4.5,Desktop,0
Clothing,276.19,0.44,3,1,2.8,Tablet,1
Clothing,285.1,0.12,1,0,3.5,Desktop,0
Home,635.92,0.49,2,0,4.2,Desktop,0
Beauty,953.36,0.26,2,0,3.9,Mobile,0
Books,922.89,0.43,4,1,2.6,Mobile,0
Electronics,752.92,0.21,6,1,3.7,Desktop,0
Clothing,734.95,0.31,2,0,2.6,Mobile,0
Home,872.75,0.14,2,1,4.5,Tablet,1
Clothing,930.88,0.4,3,2,3.1,Mobile,0
Beauty,986.06,0.47,7,2,4.3,Mobile,1
Home,691.16,0.34,4,1,4.8,Desktop,1
Home,36.2,0.09,3,2,4.5,Desktop,1
Clothing,819.22,0.32,2,0,3.1,Desktop,0
Clothing,933.64,0.17,2,1,3.4,Mobile,0
Home,35.14,0.39,5,0,3.0,Mobile,1
Electronics,673.58,0.23,5,2,4.6,Mobile,0
Books,829.3,0.27,2,1,2.8,Desktop,0
Home,166.16,0.35,3,2,2.5,Tablet,1
Books,911.24,0.42,1,0,3.8,Desktop,0
Books,405.6,0.45,3,2,3.6,Desktop,0
Beauty,105.03,0.25,5,3,3.7,Desktop,1
Electronics,833.45,0.2,5,4,3.2,Tablet,0
Books,688.95,0.32,1,0,3.2,Desktop,0
Clothing,679.08,0.38,1,1,4.9,Mobile,1
Home,515.81,0.41,9,3,3.6,Desktop,0
Home,22.74,0.27,1,1,3.1,Tablet,0
Home,183.6,0.38,3,1,4.3,Mobile,1
Beauty,604.16,0.25,4,1,5.0,Tablet,1
Electronics,977.48,0.42,3,2,3.8,Mobile,0
Home,634.51,0.49,4,2,2.6,Tablet,0
Electronics,328.04,0.2,3,0,4.3,Mobile,0
Beauty,183.71,0.37,1,0,4.3,Tablet,0
Clothing,806.55,0.4,3,2,2.7,Desktop,0
Books,412.4,0.44,1,0,3.9,Mobile,0
Beauty,879.71,0.41,2,1,4.3,Mobile,0
Electronics,765.42,0.27,2,0,4.6,Tablet,0
Clothing,17.53,0.05,1,0,2.7,Desktop,0
Electronics,64.01,0.15,5,1,4.0,Mobile,0
Electronics,778.3,0.14,4,2,3.2,Mobile,0
Home,697.96,0.08,2,1,2.7,Desktop,0
Beauty,970.72,0.36,2,1,2.9,Tablet,0
Home,259.97,0.19,4,2,3.7,Mobile,0
Books,722.97,0.14,3,0,3.3,Tablet,0
Books,82.45,0.19,3,1,2.8,Tablet,1
Beauty,104.23,0.18,1,0,2.9,Tablet,0
Electronics,497.84,0.21,4,3,3.4,Desktop,1
Clothing,44.21,0.29,2,0,4.6,Mobile,1
Clothing,644.1,0.14,2,2,4.6,Desktop,1
Beauty,467.19,0.49,2,2,2.9,Mobile,0
Electronics,443.65,0.32,1,0,3.0,Tablet,0
Beauty,163.59,0.02,4,2,3.3,Desktop,0
Clothing,252.23,0.32,5,1,4.2,Tablet,1
Electronics,442.01,0.42,3,0,4.2,Desktop,0
Clothing,161.92,0.13,3,0,2.9,Desktop,0
Books,409.53,0.18,3,1,3.2,Desktop,0
Home,346.4,0.12,1,1,2.9,Desktop,0
Electronics,775.07,0.41,4,2,2.8,Mobile,0
Home,689.46,0.47,3,1,4.4,Tablet,1
Books,597.38,0.44,0,0,3.5,Tablet,0
Clothing,110.2,0.33,3,1,2.6,Mobile,0
Clothing,136.5,0.19,4,1,2.9,Desktop,0
Home,922.18,0.19,6,2,2.8,Desktop,1
Books,581.02,0.2,5,0,3.8,Tablet,0
Clothing,329.08,0.36,2,2,3.7,Desktop,1
Electronics,836.39,0.48,4,0,4.4,Tablet,0
Electronics,203.69,0.25,7,1,4.1,Desktop,0
Home,22.34,0.37,1,1,2.8,Desktop,0
Home,264.33,0.08,3,1,3.2,Tablet,0
Home,747.52,0.3,1,0,4.1,Desktop,0
Beauty,520.09,0.42,7,3,3.9,Desktop,1
Clothing,84.26,0.03,2,1,4.1,Tablet,0
Books,821.39,0.02,4,0,4.2,Tablet,0
Beauty,402.11,0.31,5,0,3.0,Mobile,1
Electronics,764.18,0.29,0,0,3.7,Desktop,0
Beauty,647.12,0.21,3,1,3.9,Desktop,1
Clothing,595.78,0.01,2,0,3.2,Mobile,0
Beauty,27.05,0.25,7,2,3.5,Mobile,0
Beauty,166.75,0.5,1,1,3.1,Desktop,1
Books,788.31,0.2,4,1,2.5,Tablet,0
Clothing,60.46,0.29,2,1,3.3,Desktop,0
Electronics,523.99,0.47,2,0,3.0,Mobile,0
Books,289.63,0.26,2,0,2.6,Desktop,0
Clothing,576.7,0.41,4,1,3.0,Tablet,1
Beauty,88.85,0.41,3,1,4.6,Mobile,0
Electronics,376.14,0.07,4,0,2.6,Tablet,0
Books,474.18,0.07,4,1,2.6,Mobile,0
Clothing,238.13,0.29,8,3,4.0,Tablet,0
Electronics,202.92,0.04,2,0,2.8,Desktop,0
Clothing,571.31,0.46,4,2,4.5,Mobile,1
Home,787.73,0.38,1,0,4.3,Desktop,1
Home,307.21,0.17,7,2,2.8,Tablet,1
Electronics,871.05,0.28,2,1,3.6,Desktop,0
Home,906.58,0.42,2,0,4.2,Desktop,0
Books,479.24,0.43,0,0,4.1,Mobile,0
Beauty,599.92,0.24,0,0,4.1,Desktop,0
Home,105.3,0.13,1,1,2.5,Desktop,1
Electronics,282.69,0.29,2,2,4.0,Mobile,0
Books,894.18,0.15,3,0,3.9,Tablet,0
Home,5.94,0.38,6,2,4.4,Desktop,0
Home,261.87,0.02,2,1,4.2,Mobile,0
Books,894.58,0.47,4,0,3.6,Tablet,0
Clothing,590.49,0.28,2,1,4.3,Desktop,1
Electronics,652.0,0.16,5,1,3.2,Desktop,0
Clothing,491.34,0.2,2,1,4.2,Desktop,1
Electronics,558.27,0.14,0,0,4.1,Desktop,0
Clothing,748.27,0.46,1,1,4.2,Desktop,0
Home,149.76,0.42,0,0,4.1,Tablet,1
Electronics,442.93,0.06,4,1,3.2,Tablet,0
Home,626.8,0.39,5,1,2.6,Mobile,1
Books,901.89,0.42,5,1,3.4,Desktop,0
Books,231.35,0.24,5,1,3.5,Desktop,1
Beauty,151.79,0.05,0,0,3.6,Mobile,0
Electronics,23.48,0.44,4,0,3.8,Tablet,1
Books,324.86,0.08,2,0,4.1,Tablet,0
Clothing,891.37,0.49,3,0,3.2,Mobile,0
Home,868.62,0.32,4,1,4.0,Tablet,0
Beauty,582.72,0.39,3,0,3.7,Tablet,0
Electronics,164.27,0.39,1,0,3.1,Mobile,0
Clothing,935.54,0.01,3,1,4.2,Mobile,0
Books,823.97,0.02,3,1,3.6,Mobile,0
Electronics,922.62,0.24,4,1,4.8,Mobile,1
Electronics,714.65,0.08,2,1,4.7,Tablet,0
Clothing,821.81,0.39,2,1,4.5,Tablet,1
Clothing,262.29,0.36,5,3,2.6,Tablet,1
Beauty,84.94,0.4,3,2,4.9,Desktop,1
Electronics,493.89,0.44,2,1,2.9,Tablet,0
Beauty,353.72,0.43,2,1,4.8,Desktop,0
Clothing,12.99,0.25,2,1,3.7,Mobile,1
Clothing,770.55,0.08,2,1,3.5,Desktop,0
Electronics,349.44,0.17,4,0,4.0,Tablet,0
Home,246.79,0.4,0,0,4.6,Desktop,1
Electronics,349.7,0.01,2,1,3.1,Tablet,0
Clothing,473.19,0.47,3,1,3.2,Desktop,1
Books,199.69,0.49,1,0,4.0,Tablet,0
Beauty,950.59,0.04,2,0,2.9,Tablet,0
Books,603.02,0.16,4,2,2.9,Mobile,0
Books,990.03,0.33,3,2,4.8,Tablet,0
Clothing,158.25,0.13,3,0,4.0,Tablet,0
Electronics,330.61,0.14,1,0,2.9,Tablet,0
Home,974.16,0.46,2,0,4.5,Desktop,0
Electronics,136.55,0.36,2,0,3.4,Tablet,0
Home,417.62,0.04,3,1,2.9,Tablet,1
Beauty,602.14,0.36,4,2,3.0,Desktop,0
Beauty,767.72,0.36,2,0,4.5,Mobile,0
Electronics,781.36,0.17,3,2,4.0,Tablet,0
Books,130.93,0.41,4,1,4.6,Desktop,1
Beauty,339.11,0.0,4,0,3.3,Desktop,0
Home,866.1,0.15,2,1,4.0,Tablet,1
Books,711.48,0.01,2,0,4.9,Desktop,1
Electronics,527.19,0.27,2,0,3.6,Desktop,0
Home,275.19,0.22,3,1,4.7,Desktop,0
Home,479.77,0.08,3,1,4.0,Desktop,1
Home,701.69,0.27,2,0,3.0,Desktop,0
Clothing,406.74,0.1,6,1,3.5,Mobile,0
Beauty,911.68,0.47,1,0,3.9,Tablet,0
Electronics,838.97,0.26,3,0,3.4,Mobile,0
Books,718.68,0.38,2,0,3.8,Desktop,0
Electronics,472.94,0.23,3,2,3.7,Tablet,0
